Gender,Age,Height,Weight,family_history_with_overweight,eat_junk_food,eat_vegetables,meals_per_day,eat_refreshment,SMOKE,water_consumption,track_calories,workout,screen_time,alcohol,transportation_type,normal_weight,metric
Male,24.122589,73.1007875059,211.39452139872,yes,yes,1.116068,2.449067,Sometimes,no,2,no,0.92635,1.97117,Sometimes,Public_Transportation,no,USA
Female,21.455463,1.611,68.107866,yes,yes,1.977298,3.554974,no,no,2.217957,no,0.97812,0.459759,Sometimes,Public_Transportation,no,EU
Male,31.490699,1.773521,120.209711,yes,yes,2.777165,3,Sometimes,no,2.106861,no,0.925941,0.2916,Sometimes,Automobile,no,EU
Male,24.733308,1.639383,91.267087,yes,yes,1.036159,3,Sometimes,no,1,no,0.344013,0.329367,Sometimes,Automobile,no,EU
Male,21.086512,73.3734648185,197.44324070548,yes,yes,2,3,Sometimes,no,1.005727,no,0,0.798219,Sometimes,Public_Transportation,no,USA
Female,25.982261,1.629225,104.838425,yes,yes,3,3,Sometimes,no,2.556068,no,0.01682,0.58284,Sometimes,Public_Transportation,no,EU
Male,22.8703585173833,70.498898553867,227.100983248298,yes,yes,2.262171,3.05938911753267,Sometimes,no,2.02481267015019,no,0.397963696660896,0.486482305351489,Sometimes,Public_Transportation,no,USA
Male,25.696736,71.4447629896,237.1281114906,yes,yes,2.921225,3,Sometimes,no,2.869439,no,0.181753,0.133523,Sometimes,Public_Transportation,no,USA
Male,17.203917,72.9655905825,131.4383090207,yes,yes,2.883745,3.595761,Sometimes,no,2,no,2.077653,0.714701,no,Automobile,no,USA
Female,16.7947993528712,1.77523675468505,45.5066485172188,no,yes,2.911877,3.10913961025483,Sometimes,no,2.28696244272174,no,2.30903477483065,1.47419319519398,Sometimes,Public_Transportation,no,EU
Female,19.726522,1.508267,61.10403,no,yes,2.778079,3,Sometimes,no,1.696691,yes,0.94224,0.879925,Sometimes,Public_Transportation,no,EU
Male,22.052152,1.792527,89.994415,yes,yes,1.771693,1.890213,Sometimes,no,2,no,0,1.36595,Sometimes,Public_Transportation,no,EU
Male,20.880161,1.674327,80,yes,yes,2,3,Sometimes,no,2,no,1.66639,1.443212,no,Public_Transportation,no,EU
Female,22.8251635894053,62.9655390978543,142.87013359873,yes,no,3,2.98501069676288,Frequently,no,1.99811911645797,no,2.97568386869707,0.014845567358061,Sometimes,Walking,yes,USA
Male,21.679158,1.741393,98.182498,yes,yes,2,2.978103,Sometimes,no,2.668261,no,2.462269,1.402414,no,Public_Transportation,no,EU
Female,22,66.92917,145.50492,yes,no,3,3,Always,no,2,yes,2,1,Sometimes,Public_Transportation,yes,USA
Male,23,1.72,66,yes,yes,2,3,Sometimes,no,2,no,0,1,Sometimes,Walking,yes,EU
Female,24.5535598308123,1.69314413121798,113.239051119462,yes,yes,3,3.02227313106887,Sometimes,no,2.71500344739928,no,0.281412470637918,0.141356890905611,Sometimes,Public_Transportation,no,EU
Female,37.9872489807236,61.7364996319371,180.040735818682,yes,yes,2.002564,1.94288347277388,Sometimes,no,1.92840882436682,no,1.62758352813214,-0.024852737507672,Sometimes,Automobile,no,USA
Male,24.6236536453845,72.1388627271247,266.539505627745,yes,no,3,2.96119322340182,Sometimes,no,2.99980217675255,no,1.95009126965432,0.012052189764064,Sometimes,Walking,no,USA
Female,26,1.640745,110.919646,yes,yes,3,3,Sometimes,no,2.666178,no,0,0.276907,Sometimes,Public_Transportation,no,EU
Male,36.67933,70.1073213225,217.79477797154,yes,yes,2.540949,1.116401,Sometimes,no,2.929123,no,2.787319,0.732881,Frequently,Automobile,no,USA
Female,21,1.754497,77.956921,yes,yes,2.446872,2.372311,Sometimes,no,1.81031,no,0.094893,1.650778,Sometimes,Public_Transportation,no,EU
Male,22.828435,67.3392095915,165.66144760396,yes,yes,2.786008,3,Sometimes,no,2.526193,no,0.925118,2,Sometimes,Public_Transportation,no,USA
Female,28.712978262825,66.7989155062677,176.507263836259,yes,yes,3,2.89915943892032,Sometimes,no,0.965702931188002,no,2.0489702750138,1.00844519899185,Frequently,Automobile,no,USA
Male,23.455324,67.0282251716,165.3465,yes,yes,2.162519,3,Sometimes,no,2.152666,no,1.078074,1.502839,Sometimes,Public_Transportation,no,USA
Female,19.774317,60.6708595339,142.69832409976,no,yes,2.706134,2.669766,Sometimes,no,1.979848,yes,0.445238,0.908836,Sometimes,Public_Transportation,no,USA
Male,17.3181118926418,1.85882784778128,67.0434996396348,no,yes,2,3.01923322396567,Frequently,no,0.969068615196878,no,0.981202287782156,1.04099079695841,Sometimes,Public_Transportation,yes,EU
Male,18,1.74,64,no,no,3,3,Sometimes,no,2,yes,0,1,no,Public_Transportation,yes,EU
Female,26,64.5374757951,246.75650494462,yes,yes,3,3,Sometimes,no,2.675567,no,0,0.081929,Sometimes,Public_Transportation,no,USA
Male,25.478662,1.858265,117.57457,yes,yes,2.028571,3,Sometimes,no,2.530428,no,1.31257,0.066805,Sometimes,Public_Transportation,no,EU
Male,17.314313675961,71.082082398164,207.670497423139,yes,yes,2,3.00394408697948,Sometimes,no,3.00578290581208,no,1.08655543741293,0.923476174313199,Sometimes,Public_Transportation,no,USA
Male,23,71.653582,235.89434,no,yes,2,3,Sometimes,no,3,no,0,1,Sometimes,Public_Transportation,no,USA
Male,27.21,1.701,103.742,yes,yes,2.680375,1.089048,Sometimes,yes,1.3266,no,0.1452,1.5,Sometimes,Public_Transportation,no,EU
Male,21,67.322871,165.3465,no,no,2,3,Frequently,no,3,yes,3,1,Frequently,Automobile,no,USA
Female,21.838323,1.758959,137.79299,yes,yes,3,3,Sometimes,no,2.640539,no,1.879818,0.885993,Sometimes,Public_Transportation,no,EU
Female,21.67315,1.5,63.65233,yes,no,2,1.474836,Sometimes,no,2,no,0.274838,0.613902,no,Public_Transportation,no,EU
Male,21,1.62,70,no,yes,2,1,no,no,3,no,1,0,Sometimes,Public_Transportation,no,EU
Male,23.668137,69.9770456616,215.70532511572,yes,yes,2,3,Sometimes,no,3,no,3,2,no,Public_Transportation,no,USA
Female,34.5750539680335,64.9223910732612,174.758859304769,yes,yes,2.595128,1.61215464713041,Sometimes,no,1.61909681552248,no,0.677377019767746,0.986728522113665,no,Automobile,no,USA
Male,18.2912908013978,68.7162142531199,147.486622734766,no,yes,2,3.01511960872511,Sometimes,no,1.97192736459564,no,0.996146417164166,0.933319775268009,Sometimes,Public_Transportation,yes,USA
Female,16.928791,1.710948,45.248627,no,yes,2.910733,3.12544,Sometimes,no,2.204263,no,2.407906,1.403037,Sometimes,Public_Transportation,no,EU
Female,22.142432,1.59611,42.848033,no,no,3,2.581015,Frequently,no,2.654702,no,0.902095,0,no,Public_Transportation,no,EU
Male,24.001196,1.603091,100.209405,yes,yes,3,1.02075,Sometimes,no,1,no,0.233056,1.707421,no,Public_Transportation,no,EU
Male,26.957645,70.1075575431,249.02929399964,yes,yes,2.263245,3,Sometimes,no,2.092509,no,0,1.836853,Sometimes,Automobile,no,USA
Male,29.956198,1.703688,82.207978,yes,yes,2.119643,3.292956,Sometimes,no,1.723372,no,0,0.987102,Sometimes,Automobile,no,EU
Male,31.327609,68.4246038784,181.93210538206,yes,yes,2.300408,3.071028,Sometimes,no,1.738959,no,0.090147,0,Sometimes,Automobile,no,USA
Male,25.057878,1.763987,113.069667,yes,yes,1.412566,3,Sometimes,no,2.002495,no,1.592795,0.001867,Sometimes,Public_Transportation,no,EU
Male,24.63474,72.0377160657,266.71604754696,yes,yes,2.644094,3,Sometimes,no,2.740525,no,2,0.500936,Sometimes,Public_Transportation,no,USA
Male,23,1.8,77,yes,no,2,3,Sometimes,no,2,no,2,1,Frequently,Public_Transportation,yes,EU
Female,26,63.9423179934,245.88393178096,yes,yes,3,3,Sometimes,no,2.609188,no,0,0.17403,Sometimes,Public_Transportation,no,USA
Male,40.50021,1.748103,108.308112,yes,yes,2.317459,3.734323,Sometimes,no,1,no,1.628637,0,no,Automobile,no,EU
Female,20.850119,60.0364891126,92.59404,no,yes,2.866383,1.226342,Frequently,no,1,no,0.14495,0,Sometimes,Public_Transportation,no,USA
Male,22.18881,67.6268869122,180.6243181842,yes,yes,2,1.152521,Sometimes,no,1.723159,no,1.39016,1.094941,Sometimes,Public_Transportation,no,USA
Male,22.889099,1.792533,116.157766,yes,yes,1.996646,3,Sometimes,no,2,no,1.600536,0.739684,Sometimes,Public_Transportation,no,EU
Female,26,1.627567,107.482662,yes,yes,3,3,Sometimes,no,2.687378,no,0,0.410651,Sometimes,Public_Transportation,no,EU
Male,22.988004,1.80827,91.363293,yes,yes,1.963965,1.836226,Sometimes,no,1.85537,no,0,1.667745,Sometimes,Public_Transportation,no,EU
Male,21.962426,66.7849179536,165.3465,yes,yes,2,3,Sometimes,no,1.825629,no,0.699592,0.142056,Sometimes,Public_Transportation,no,USA
Male,17.3380653569094,1.82287999503957,56.4002678387381,yes,yes,2.5596,4.04623839239907,Sometimes,no,1.96350105888647,no,1.9111824898991,0.299737885632144,no,Automobile,no,EU
Female,16,1.55,45,no,yes,2,3,Frequently,no,2,no,1,1,no,Public_Transportation,yes,EU
Male,22.908879,73.8936619498,267.37153398384,yes,yes,2.630137,2.806298,Sometimes,no,1.970508,no,1.304291,0,Sometimes,Public_Transportation,no,USA
Male,18,69.685077,191.80194,yes,yes,3,3,Sometimes,no,2,no,1,1,Frequently,Public_Transportation,no,USA
Male,22.832105,1.86714,121.835883,yes,yes,2.826251,2.604998,Sometimes,no,1.842173,no,1.284798,0,Sometimes,Public_Transportation,no,EU
Male,22,66.5867682403,177.55789018,yes,yes,2,2.038373,Sometimes,no,2,no,2.70825,1.506576,Sometimes,Public_Transportation,no,USA
Male,18.88061,1.80416,104.40682,yes,yes,2,3,Sometimes,no,3,no,2.2405,0,no,Public_Transportation,no,EU
Male,26,1.85,105,yes,yes,3,3,Frequently,no,3,no,2,2,Sometimes,Public_Transportation,no,EU
Male,21.5055533600012,1.77228116618363,89.531763907779,yes,yes,2.010684,1.32340945242953,Sometimes,no,1.95302286576311,no,0.570154450760776,0.950702043050116,Sometimes,Public_Transportation,no,EU
Female,38.692265,60.9519226778,137.43918104356,yes,yes,2.956671,2.965494,Sometimes,no,2.868132,no,0,0.54925,Sometimes,Automobile,no,USA
Female,25.943827,1.629491,104.839068,yes,yes,3,3,Sometimes,no,2.20979,no,0.114698,0.604422,Sometimes,Public_Transportation,no,EU
Female,20.978166,1.721057,132.054793,yes,yes,3,3,Sometimes,no,1.678791,no,1.68249,0.818871,Sometimes,Public_Transportation,no,EU
Female,30.613586,64.7839326211,152.49131227836,yes,yes,2.000466,3,Sometimes,no,1.131448,no,0.061366,0,Sometimes,Automobile,no,USA
Female,24,61.417356,132.2772,yes,yes,1,3,Always,no,2,no,0,2,Sometimes,Public_Transportation,yes,USA
Female,18.178076,1.642892,82.144405,yes,yes,2.66889,3,Sometimes,no,1.172593,no,0.886448,1.252677,no,Public_Transportation,no,EU
Female,22.2115925953678,64.9012413031919,125.003166591801,yes,yes,3,3.94409094729068,Frequently,no,1.99838859191488,no,0.918829414160357,0.058472655127296,Sometimes,Public_Transportation,yes,USA
Male,21,64.566964,143.3003,yes,no,2,3,Sometimes,no,1,no,0,1,no,Public_Transportation,yes,USA
Male,20.184451,1.701284,104.578255,yes,yes,2.653721,1.265463,Sometimes,no,1.368457,no,0.218356,0.768071,no,Public_Transportation,no,EU
Male,23.32012,67.1580283913,180.80521166444,yes,yes,2.784471,2.122545,Sometimes,no,2.984153,no,2.164472,0.203978,Sometimes,Public_Transportation,no,USA
Male,32.6959533829458,1.69482504106587,105.587796804587,yes,yes,2.795086,2.06103840035852,Sometimes,no,0.99898036723104,no,1.95307224178383,-0.029698607830137,no,Public_Transportation,no,EU
Female,18.301773,1.808765,140.292018,yes,yes,3,3,Sometimes,no,2.830247,no,1.783138,0.789064,Sometimes,Public_Transportation,no,EU
Female,40.654155,1.52906,79.760922,yes,yes,2,3,Sometimes,no,1,no,0,0,Sometimes,Automobile,no,EU
Male,25.314589,70.3859435202,253.81274619844,yes,yes,1.588114,3,Sometimes,no,2.115967,no,1.541072,0,no,Automobile,no,USA
Male,23.154311,1.723072,82.338464,yes,yes,2.315932,2.658478,Sometimes,no,1.568476,no,0.949976,0.544899,Sometimes,Public_Transportation,no,EU
Female,21,1.63,60,yes,yes,3,3,Always,yes,2,no,2,0,Sometimes,Public_Transportation,yes,EU
Male,39,70.078778,211.64352,yes,no,2,3,Sometimes,no,3,no,1,0,Frequently,Automobile,no,USA
Male,31.484494,67.2288945713,182.07271604566,yes,yes,2.795086,3.250467,Sometimes,no,1.367876,no,0.022958,0,no,Automobile,no,USA
Female,19.665881,1.676346,49.105025,no,no,2.720701,3,Sometimes,no,2,no,1.862235,1,Sometimes,Public_Transportation,no,EU
Male,30.722801,1.779325,120.751656,yes,yes,2.519592,3,Sometimes,no,2.229145,no,0.350717,1.140348,Sometimes,Automobile,no,EU
Male,23.8246189111125,68.8767029659826,254.105447772612,yes,yes,1.537505,3.02384393588936,Sometimes,no,2.04441562568513,no,1.66389857650661,0.60609007112816,Sometimes,Public_Transportation,no,USA
Female,27.14823,65.3719250646,109.25722816448,yes,yes,2.004146,3.443456,Frequently,no,2.020764,no,1.078719,1.26729,no,Public_Transportation,no,USA
Female,34.044229,1.665807,77.098973,yes,yes,2.976975,1.346987,Sometimes,no,1.868349,no,0.702538,0.879333,no,Automobile,no,EU
Male,19.034033,67.0511385698,216.70676272762,yes,yes,2,2.391753,Sometimes,no,2,no,0,1.119877,no,Public_Transportation,no,USA
Female,17.8905753248323,1.65228304298817,83.3790448479944,yes,yes,2.85916,3.06483981953814,Sometimes,no,0.957373749160756,no,1.03117030732698,0.791622915439721,no,Public_Transportation,no,EU
Male,20.69084841813,1.86107957327115,89.9520918877096,yes,yes,2,2.95238928989478,Sometimes,no,1.02285424716679,no,0.035865423238198,0.81242468878989,Sometimes,Public_Transportation,no,EU
Female,22.970655,68.9642498391,123.3874115661,yes,yes,2.478891,3.371832,Frequently,no,2.004126,no,2,0.327376,no,Public_Transportation,no,USA
Male,21,63.779562,154.3234,no,yes,2,1,no,no,3,no,1,0,Sometimes,Public_Transportation,no,USA
Male,23,68.503974,116.84486,no,yes,2,3,Frequently,no,1,no,3,2,no,Public_Transportation,no,USA
Male,31.017,66.5748391,201.0833902,yes,yes,2.51,2.83,Sometimes,no,2.77962,no,1.454129,0.5,Sometimes,Automobile,no,USA
Male,30.003358,1.758355,112.007101,yes,yes,1.750809,3,Sometimes,no,2.002871,no,0,0.114457,Sometimes,Automobile,no,EU
Male,25.526746,70.2118883081,254.29669115312,yes,yes,2.191429,3,Sometimes,no,2.102709,no,1.32534,0.380979,Sometimes,Public_Transportation,no,USA
Female,25.19291,66.92917,178.02230881534,yes,yes,2.54527,3,Sometimes,no,2.269564,no,0.503122,1,Frequently,Public_Transportation,no,USA
Female,23.035829,1.598612,42.993937,no,no,2.753752,2.812377,Frequently,no,2.346647,no,1.612248,0,no,Public_Transportation,no,EU
Female,21,1.52,42,no,no,3,1,Frequently,no,1,no,0,0,Sometimes,Public_Transportation,no,EU
Male,29.687488,1.909198,129.679131,yes,yes,2.08868,3,Sometimes,no,1.520215,no,1.857351,0,Sometimes,Public_Transportation,no,EU
Female,21.996118,1.730199,78.997062,yes,yes,2.277077,1,Sometimes,no,2,no,1.061743,0,Sometimes,Public_Transportation,no,EU
Male,21.948577,1.773594,105.000789,yes,yes,2.252653,3,Sometimes,no,2.962371,no,1,0,Sometimes,Public_Transportation,no,EU
Female,23,59.05515,121.2541,yes,yes,3,3,Sometimes,no,2,no,1,0,Sometimes,Motorbike,yes,USA
Male,17,1.79,57,yes,yes,2,4,Frequently,no,2,no,2,1,no,Public_Transportation,no,EU
Female,21,1.61,54.5,yes,yes,3,3,Sometimes,no,3,no,0,1,Sometimes,Walking,yes,EU
Male,36.542885,68.897675,263.3080070599,yes,yes,2.72989,3,Sometimes,no,2.030084,no,0.592607,0.754417,Sometimes,Automobile,no,USA
Female,21.521294,71.0109438577,354.1488450511,yes,yes,3,3,Sometimes,no,2.404049,no,0.427905,0.639894,Sometimes,Public_Transportation,no,USA
Male,23.335391,1.71338,82.085549,yes,yes,2.716909,2.598079,Sometimes,no,2.90545,no,1.600431,0.176892,Sometimes,Public_Transportation,no,EU
Female,21.376426,67.8160602427,112.06751239398,no,no,3,3.285167,Frequently,no,1.569082,no,0.545931,0.469735,Sometimes,Public_Transportation,no,USA
Male,23.94003,67.7696428948,185.15878941868,yes,yes,2.407817,2.844138,Sometimes,no,1.983649,no,0.868721,0.089354,Sometimes,Public_Transportation,no,USA
Female,22.654316,63.8281053333,180.77884,yes,yes,1.063449,1,Sometimes,no,2,no,0,1.482016,Sometimes,Public_Transportation,no,USA
Male,26.288417,69.5986990006,182.31036526318,yes,yes,1.947405,3.118013,Sometimes,no,2.136159,no,0.783963,0.88868,no,Public_Transportation,no,USA
Male,39.8930400230425,1.79670667917818,102.8641297407,yes,yes,2.33361,2.09606912477951,Sometimes,no,2.461688229584,no,3.06183701932279,0.935065278684994,Sometimes,Automobile,no,EU
Male,34.0502586143812,1.69130925696529,84.2436891981196,yes,no,2,2.99743920801759,Sometimes,no,3.02685338164841,no,1.97835879308938,0.070273002867563,no,Automobile,no,EU
Female,21,67.716572,146.60723,yes,yes,3,4,Always,no,3,no,0,2,no,Public_Transportation,yes,USA
Female,17,64.173263,143.3003,no,yes,2,1,Sometimes,no,3,no,1,1,no,Public_Transportation,yes,USA
Female,37.597953,64.134286601,176.3696,yes,yes,2.450784,2.952821,Sometimes,no,1.335192,no,0.180276,0,Sometimes,Automobile,no,USA
Male,30,1.8,91,yes,yes,2,3,Frequently,no,2,no,0,0,Sometimes,Public_Transportation,no,EU
Female,26,1.643017,111.720238,yes,yes,3,3,Sometimes,no,2.632498,no,0,0.140792,Sometimes,Public_Transportation,no,EU
Male,22.394338974063,64.8781841396096,140.996985600438,no,yes,2,3.99348912265211,Frequently,no,2.01185170983496,no,2.00404672982442,-0.039358735267307,Sometimes,Public_Transportation,yes,USA
Female,28.583944,1.57856,65.522744,yes,no,2,2.283673,Sometimes,no,1.970622,no,1.863258,1.581703,Sometimes,Public_Transportation,no,EU
Female,20,1.62,52,no,yes,3,3,Frequently,no,1,no,3,1,no,Automobile,yes,EU
Male,19,71.653582,125.66334,no,no,3,4,Sometimes,yes,2.66,no,2,1,no,Public_Transportation,no,USA
Male,35,70.078778,231.4851,yes,yes,3,1,no,no,3,no,3,1,Frequently,Automobile,no,USA
Male,20,1.84,104,yes,no,2,3,Sometimes,no,3,no,3,0,no,Motorbike,no,EU
Female,20.9832011431836,59.879059522903,92.0478867947677,no,yes,3,0.970465714855076,Frequently,no,1.01660120629364,no,0.054708631010373,-0.026696604101148,Sometimes,Public_Transportation,no,USA
Female,33.9867733604375,1.68431301958936,74.5918628428685,no,yes,3,1.01620124677618,Sometimes,no,1.01738575750867,no,0.069175893395052,-0.005003790060121,Sometimes,Automobile,no,EU
Female,26,64.2668457277,246.7998345461,yes,yes,3,3,Sometimes,no,2.737091,no,0,0.037078,Sometimes,Public_Transportation,no,USA
Male,23.432227,69.0943680196,262.54280991334,yes,yes,1.631144,3,Sometimes,no,2,no,1.593183,0.86374,Sometimes,Public_Transportation,no,USA
Male,27.968765,65.8963741667,198.40485185708,yes,yes,1.961069,3,Sometimes,no,2.652327,no,0.56931,0.319008,Sometimes,Automobile,no,USA
Male,21,1.610209,68.865008,no,yes,1.910176,2.938135,no,no,2.943097,no,0.997202,0.207922,Sometimes,Public_Transportation,no,EU
Male,22.5136384798253,73.6397125408646,199.287301593565,yes,yes,2,2.81849249764153,Sometimes,no,1.11539413780567,no,0.387470512834365,1.00543437878635,Sometimes,Automobile,no,USA
Female,23,58.267748,132.2772,yes,yes,2,1,Sometimes,yes,1,no,0,0,Sometimes,Public_Transportation,no,USA
Male,17.9860763753869,1.74674824636296,86.5011201261678,yes,no,2,2.9848345552788,Sometimes,no,3.01813522940744,no,0.980750197537796,0.103292778674121,Sometimes,Public_Transportation,no,EU
Male,18,1.72,53,yes,yes,2,3,Sometimes,no,2,no,0,2,Sometimes,Public_Transportation,no,EU
Male,18,69.2803917421,189.77479191,yes,yes,2.882522,3,Sometimes,no,2.452986,no,1,0.746651,Sometimes,Public_Transportation,no,USA
Female,22.667596,67.6748003239,167.44413420064,yes,yes,2,3,Frequently,no,2,no,0,2,Sometimes,Public_Transportation,no,USA
Male,36.726617,70.3748805221,221.83890203486,yes,yes,2.031185,2.992606,Sometimes,no,2.852254,no,2.00123,0.36037,Frequently,Automobile,no,USA
Male,21.721507,1.849998,122.119682,yes,yes,3,2.014671,Sometimes,no,1.292786,no,0.145687,0,Sometimes,Public_Transportation,no,EU
Female,18.743587,1.789143,138.202869,yes,yes,3,3,Sometimes,no,2.83377,no,0.806422,0.672513,Sometimes,Public_Transportation,no,EU
Female,19.052833,1.546551,42.069992,no,yes,3,1.735493,Sometimes,no,2.318736,no,1.193486,0.74568,no,Public_Transportation,no,EU
Male,24.05331,1.872561,121.471077,yes,yes,2.808027,2.683061,Sometimes,no,2.640483,no,1.280191,0,Sometimes,Public_Transportation,no,EU
Male,25.994746,1.811602,106.042142,yes,yes,3,3,Sometimes,no,2.858171,no,1.813318,0.680215,Sometimes,Public_Transportation,no,EU
Female,18.233541,70.5661010978,303.92833338494,yes,yes,3,3,Sometimes,no,2.838893,no,1.990317,0.735868,Sometimes,Public_Transportation,no,USA
Female,16.4632258461713,1.81614542799275,46.9699988535839,no,yes,3,3.32995897567363,Sometimes,no,2.14114269864237,no,2.51038350562084,1.30310619255354,Sometimes,Public_Transportation,no,EU
Male,19.329542,69.5801556835,122.79842969614,yes,yes,2,4,Sometimes,no,2.157395,no,2,1.679149,no,Automobile,no,USA
Male,26,74.80319,176.3696,yes,yes,2,3,Frequently,no,1,yes,1,0,Sometimes,Automobile,yes,USA
Male,18.0162248916068,1.75492531525399,70.1130910206972,no,yes,3,4.02552735940825,Sometimes,no,1.95901533521078,no,1.04467694610267,1.01523166186546,no,Public_Transportation,yes,EU
